1.9516726501616115
10575.544007490636,A#
12543.087078651684,C#
18691.659176029963,D#
19060.57350187266,D#
19429.487827715355,D#
19798.40215355805,D#
20167.31647940075,D#
20536.230805243446,A#
21642.973782771536,G#
22626.74531835206,A#
23118.631086142323,A#
23610.516853932582,A#
24102.402621722846,A#
24594.28838951311,A#
25824.002808988764,A#
26561.831460674155,G#
27053.71722846442,F#
27422.631554307114,G#
27791.545880149813,F#
28283.431647940073,D#
28775.317415730337,G#
29267.2031835206,D#
29636.117509363296,D#
30005.03183520599,F
30496.917602996255,G#
30988.803370786518,F#
31357.717696629214,G#
31726.63202247191,F#
32218.517790262173,D#
32710.403558052432,G#
33202.2893258427,D#
34432.003745318354,G#
34923.88951310861,F#
35292.80383895131,G#
35661.71816479401,F#
36153.60393258427,D#
36645.48970037453,G#
37137.37546816479,D#
37506.28979400749,D#
37875.20411985018,F
38367.089887640446,G#
38858.97565543071,F#
39227.88998127341,G#
39596.8043071161,F#
40088.690074906364,D#
40580.57584269663,G#
41072.46161048689,D#
41441.37593632959,D#
41810.29026217228,F
42302.176029962546,D#
42794.06179775281,C#
43162.9761235955,D#
43531.8904494382,C#
44023.776217228464,F
44515.66198501873,D#
45007.54775280899,C#
45376.46207865168,F
45745.37640449438,C
46237.262172284645,D#
46729.14794007491,C#
47098.0622659176,D#
47466.9765917603,C#
47958.86235955056,F
48450.74812734082,D#
48942.63389513108,C#
49311.54822097378,F
49680.46254681648,C
50172.34831460674,B
50664.234082397,B
51156.119850187264,B
51648.00561797753,F#
52139.89138576779,C#
52631.777153558054,C#
53123.66292134831,C#
53615.54868913857,C#
54107.43445692884,D#
54599.3202247191,C#
54968.2345505618,A
55337.14887640449,G#
55829.034644194755,D#
56320.92041198502,D#
56812.80617977528,A
57181.720505617974,G#
57550.63483146067,F#
58042.520599250936,D#
58534.4063670412,C#
58903.32069288389,A
59272.23501872659,G#
59764.120786516854,D#
60378.97799625468,C#
60747.892322097374,A
61239.77808988764,G#
61731.6638576779,G
62223.549625468164,G#
62715.43539325843,D#
63084.34971910112,D#
63453.26404494382,F
63945.14981273408,G#
64437.035580524345,F#
64805.94990636704,G#
65174.86423220974,F#
65666.75,D#
66158.63576779026,G#
66650.52153558053,D#
67019.43586142322,D#
67388.35018726591,F
67880.23595505618,G#
68372.12172284644,F#
68741.03604868914,G#
69109.95037453184,F#
69601.83614232209,D#
70339.66479400749,C#
70708.57911985018,D#
71077.49344569289,C#
71569.37921348315,F
72061.2649812734,D#
72553.15074906367,C#
72922.06507490636,F
73290.97940074906,C
73782.86516853933,D#
74274.75093632958,C#
74643.66526217229,D#
75012.57958801498,C#
75504.46535580524,F
75996.35112359551,D#
76488.23689138576,C#
76857.15121722846,F
77226.06554307116,C
77717.95131086142,B
78209.83707865169,B
78701.72284644195,B
79193.6086142322,F#
79685.49438202247,C#
80177.38014981273,C#
80669.265917603,C#
81161.15168539326,C#
81653.03745318353,D#
82144.92322097378,C#
82513.83754681647,A
82882.75187265918,G#
83374.63764044944,D#
83866.5234082397,D#
84358.40917602996,A
84727.32350187266,G#
85096.23782771535,F#
85588.12359550562,D#
86080.00936329587,C#
86448.92368913858,A
86817.83801498127,G#
87309.72378277153,D#
87924.58099250936,A#
88293.49531835206,A#
88785.38108614233,A#
89523.20973782771,D#
90015.09550561798,C#
90506.98127340824,D#
90998.8670411985,D#
91490.75280898876,D#
91982.63857677902,C#
92474.52434456929,F#
92966.41011235955,F
93458.29588014982,D#
93950.18164794007,C#
94319.09597378277,D#
94688.01029962547,D#
95425.83895131086,D#
95917.72471910113,C#
96409.61048689138,F#
96901.49625468164,F
97393.38202247191,D#
97885.26779026217,C#
98377.15355805244,D#
98869.03932584269,D#
99360.92509363296,D#
99852.81086142322,C#
100344.69662921347,F#
100836.58239700375,F#
101328.468164794,D#
101820.35393258427,C#
102312.23970037453,D#
103050.06835205993,D#
103541.95411985018,C
104033.83988764045,D#
104525.72565543071,F#
105263.55430711611,G#
105755.44007490636,F#
106124.35440074906,G#
106493.26872659176,F#
106985.15449438202,D#
107477.04026217229,G#
107968.92602996255,D#
108337.84035580524,D#
108706.75468164794,F
109198.6404494382,G#
109690.52621722846,F#
110059.44054307116,G#
110428.35486891386,F#
110920.24063670411,D#
111412.12640449438,G#
111904.01217228464,D#
112272.92649812734,D#
112641.84082397004,F
113133.72659176029,D#
113625.61235955056,C#
113994.52668539326,D#
114363.44101123595,C#
114855.32677902622,F
115347.21254681647,D#
115839.09831460674,C#
116208.01264044944,F
116576.92696629213,C
117068.8127340824,D#
117560.69850187266,C#
117929.61282771535,D#
118298.52715355805,C#
118790.41292134831,F
119282.29868913858,D#
119774.18445692884,C#
120143.09878277153,F
120512.01310861424,C
121003.89887640449,B
121495.78464419475,B
121987.67041198502,B
122479.55617977527,F#
122971.44194756554,C#
123463.3277153558,C#
123955.21348314607,C#
124447.09925093633,C#
124938.98501872658,D#
125430.87078651685,C#
125799.78511235955,A
126168.69943820224,G#
126660.58520599251,D#
127152.47097378277,D#
127644.35674157304,A
128013.27106741573,G#
128382.18539325842,F#
128874.07116104869,D#
129365.95692883895,C#
129734.87125468164,A
130103.78558052435,G#
130595.6713483146,D#
131210.52855805244,C#
131579.44288389513,A
132071.32865168538,G#
132563.21441947564,D#
134776.70037453182,F#
136744.24344569287,C#
138711.78651685393,F#
140433.38670411985,B
142400.9297752809,E
143876.58707865168,G#
144368.47284644193,C
145598.1872659176,C#
146090.07303370786,A#
146581.9588014981,F#
147073.8445692884,F#
147565.73033707865,F#
148057.6161048689,E
148549.50187265917,F#
149041.38764044942,F#
149533.2734082397,F#
150025.15917602996,E
150517.04494382022,F#
151008.93071161048,F#
151500.81647940073,F#
151992.70224719102,E
152484.58801498127,G#
152976.47378277153,G#
153468.35955056178,F#
153960.24531835207,F#
154452.13108614233,D#
154944.01685393258,C#
155435.90262172284,D#
155927.7883895131,D#
156419.67415730338,D#
156911.55992509364,C#
157403.4456928839,F#
157895.33146067415,F#
158387.2172284644,D#
158879.1029962547,C#
159370.98876404495,D#
159862.8745318352,D#
160354.76029962546,D#
160846.6460674157,C#
162076.36048689138,A#
162568.24625468164,A#
163060.1320224719,A#
163552.01779026218,A#
164043.90355805244,A#
164535.7893258427,G#
165027.67509363295,G#
165519.5608614232,G#
166011.4466292135,D#
166503.33239700375,A#
166995.218164794,A#
167487.10393258426,A#
167978.98970037454,A#
168470.8754681648,G#
168962.76123595505,G#
169454.6470037453,G#
169946.53277153557,D#
170438.41853932585,A#
170930.3043071161,A#
171422.19007490636,A#
171914.07584269662,A#
172405.96161048688,G#
172897.84737827716,G#
173389.73314606742,D#
173881.61891385767,D#
174373.50468164793,D#
174865.3904494382,D#
175357.27621722847,D#
175849.16198501873,D#
176341.04775280898,D#
176832.93352059924,D#
177324.8192883895,G
177816.70505617978,A#
178308.59082397004,A#
178800.4765917603,D#
179292.36235955055,G
179784.24812734083,A#
180276.1338951311,A#
180768.01966292135,A#
181751.79119850186,D#
182243.67696629214,D#
182735.5627340824,A#
183227.44850187266,D#
183719.3342696629,D#
184211.22003745317,D#
184703.10580524345,A#
185194.9915730337,G
185686.87734082396,A#
186178.76310861422,A#
186916.59176029963,A#
187408.4775280899,F
188146.30617977527,A#
188638.19194756553,D#
189376.02059925094,D#
189867.9063670412,F
190359.79213483146,F
190851.6779026217,F
191343.56367041197,D#
191712.4779962547,E
192081.39232209738,D#
193065.1638576779,D#
193557.04962546815,A
195278.64981273407,A#
197738.07865168538,D#
198229.96441947564,F
198598.87874531836,F
198967.79307116105,D#
199459.6788389513,G
199951.56460674157,F
200443.45037453182,F#
200812.3647003745,G
201181.27902621723,G
201673.1647940075,D#
202165.05056179775,D
202533.96488764044,C#
202902.87921348313,C
203271.79353932585,B
203640.70786516854,D#
204009.62219101124,D#
204378.53651685393,D
204747.45084269662,C#
205116.3651685393,B
205485.279494382,A#
205854.19382022473,D#
206223.10814606742,D
206592.0224719101,C#
206960.9367977528,C
207329.8511235955,A#
207698.7654494382,D#
208067.6797752809,D
208436.5941011236,C#
208805.5084269663,C
209174.42275280898,B
209543.33707865168,D#
209912.25140449437,D#
210281.1657303371,D
210650.08005617978,C#
211018.99438202247,B
211387.90870786516,A#
211756.82303370786,D#
212125.73735955055,D
212494.65168539324,C#
212863.56601123596,C
213232.48033707865,A#
213601.39466292135,D#
213970.30898876404,D
214339.22331460673,C#
214708.13764044942,C
215077.05196629214,B
215445.96629213484,D#
215814.88061797753,D#
216183.79494382022,D
216552.7092696629,C#
216921.6235955056,B
217290.5379213483,A#
217659.45224719102,D#
218028.3665730337,D
218397.2808988764,C#
218766.1952247191,C
219135.10955056178,A#
219504.02387640448,D#
219872.9382022472,D
220241.8525280899,C#
220610.76685393258,C
220979.68117977527,B
221348.59550561797,F
221840.48127340822,E
222332.3670411985,F
222824.25280898876,F#
223316.13857677902,G#
223808.02434456928,G
224299.91011235953,G#
224791.79588014982,A
225283.68164794007,B
225775.56741573033,B
226267.45318352059,B
226759.33895131087,F#
227251.22471910113,C#
227743.11048689138,C#
228234.99625468164,C#
228726.8820224719,C#
229218.76779026218,D#
229710.65355805244,C#
230079.56788389513,A
230448.48220973782,G#
230940.36797752808,D#
231432.25374531836,D#
231924.13951310862,A
232293.0538389513,G#
232661.968164794,F#
233153.85393258426,B
233645.7397003745,B
234137.6254681648,B
234629.51123595505,F#
235121.3970037453,C#
235613.28277153557,C#
236105.16853932585,C#
236597.0543071161,C#
237088.94007490636,D#
237580.82584269662,C#
237949.7401685393,A
238318.654494382,G#
238810.5402621723,D#
239302.42602996255,D#
239794.3117977528,A
