0.96
0.0,E
750.0,E
1375.0,E
1750.0,D
3000.0,B
4000.0,E
4750.0,E
5375.0,E
5750.0,D
7000.0,B
8000.0,E
8750.0,E
9375.0,E
9750.0,D
11000.0,B
12000.0,E
12750.0,E
13375.0,E
13750.0,D
15000.0,B
16000.0,E
16750.0,E
17375.0,E
17750.0,D
19000.0,B
20000.0,E
20750.0,E
21375.0,E
21750.0,D
23000.0,B
24000.0,E
24750.0,E
25375.0,E
25750.0,D
27000.0,B
28000.0,E
28750.0,E
29375.0,E
29750.0,D
31000.0,B
32000.0,E
32750.0,E
33375.0,E
33750.0,D
35000.0,B
36000.0,E
36750.0,E
37375.0,E
37750.0,D
39000.0,B
40000.0,E
40750.0,E
41375.0,E
41750.0,D
43000.0,B
44000.0,E
44750.0,E
45375.0,E
45750.0,D
47000.0,B
48000.0,G
48500.0,G
49000.0,G
49500.0,G
50000.0,A
50500.0,A
51000.0,A
51500.0,A
52000.0,E
52750.0,E
53375.0,E
53750.0,D
55000.0,B
56000.0,E
56750.0,E
57375.0,E
57750.0,D
58375.0,D
58750.0,C
60000.0,E
60750.0,E
61375.0,E
61750.0,D
63000.0,B
64000.0,E
64750.0,E
65375.0,E
65750.0,D
66375.0,D
66750.0,C
68000.0,G
68500.0,G
69000.0,G
69500.0,G
70000.0,A
70500.0,A
71000.0,A
71500.0,A
72000.0,E
72750.0,E
73375.0,E
73750.0,D
75000.0,B
76000.0,E
76750.0,E
77375.0,E
77750.0,D
79000.0,B
80000.0,E
80750.0,E
81375.0,E
81750.0,D
83000.0,B
84000.0,E
84750.0,E
85375.0,E
85750.0,D
87000.0,B
88000.0,E
88750.0,E
89375.0,E
89750.0,D
91000.0,B
92000.0,E
92750.0,E
93375.0,E
93750.0,D
95000.0,B
96000.0,E
96750.0,E
97375.0,E
97750.0,D
99000.0,B
100000.0,E
100750.0,E
101375.0,E
101750.0,D
103000.0,B
104000.0,E
104750.0,E
105375.0,E
105750.0,D
107000.0,B
108000.0,E
108750.0,E
109375.0,E
109750.0,D
111000.0,B
112000.0,E
112750.0,E
113375.0,E
113750.0,D
115000.0,B
116000.0,E
116750.0,E
117375.0,E
117750.0,D
119000.0,B
120000.0,G
120500.0,G
121000.0,G
121500.0,G
122000.0,A
122500.0,A
123000.0,A
123500.0,A
124000.0,E
124750.0,E
125375.0,E
125750.0,D
127000.0,B
128000.0,E
128750.0,E
129375.0,E
129750.0,D
130375.0,D
130750.0,C
132000.0,E
132750.0,E
133375.0,E
133750.0,D
135000.0,B
136000.0,E
136750.0,E
137375.0,E
137750.0,D
138375.0,D
138750.0,C
140000.0,E
140750.0,E
141375.0,E
141750.0,D
143000.0,B
144000.0,E
144750.0,E
145375.0,E
145750.0,D
146375.0,D
146750.0,C
148000.0,E
148750.0,E
149375.0,E
149750.0,D
151000.0,B
152000.0,E
152750.0,E
153375.0,E
153750.0,D
154375.0,D
154750.0,C
156000.0,G
156500.0,G
157000.0,G
157500.0,G
158000.0,A
158500.0,A
159000.0,A
159500.0,A
160000.0,E
160750.0,E
161375.0,E
161750.0,D
163000.0,B
164000.0,E
164750.0,E
165375.0,E
165750.0,D
167000.0,B
168000.0,E
168750.0,E
169375.0,E
169750.0,D
171000.0,B
172000.0,E
172750.0,E
173375.0,E
173750.0,D
175000.0,B
176000.0,E
176750.0,E
177375.0,E
177750.0,D
179000.0,B
180000.0,E
180750.0,E
181375.0,E
181750.0,D
183000.0,B
184000.0,E
184750.0,E
185375.0,E
185750.0,D
187000.0,B
188000.0,E
188750.0,E
189375.0,E
189750.0,D
191000.0,B
192000.0,E
192750.0,E
193375.0,E
193750.0,D
195000.0,B
196000.0,E
196750.0,E
197375.0,E
197750.0,D
199000.0,B
200000.0,E
200750.0,E
201375.0,E
201750.0,D
203000.0,B
204000.0,G
204500.0,G
205000.0,G
205500.0,G
206000.0,A
206500.0,A
207000.0,A
207500.0,A
208000.0,E
208750.0,E
209375.0,E
209750.0,D
211000.0,B
212000.0,E
212750.0,E
213375.0,E
213750.0,D
214375.0,D
214750.0,C
216000.0,E
216750.0,E
217375.0,E
217750.0,D
219000.0,B
220000.0,E
220750.0,E
221375.0,E
221750.0,D
222375.0,D
222750.0,C
224000.0,E
