0.1541483658069429
258063.06665502314,C
258445.81479309872,C
259224.285582405,C
259613.5209770581,D
260009.2436282888,C
260781.22716101748,C
261170.46255567062,D
261566.18520690128,C
262338.16873962997,C
262727.40413428313,D
263123.1267855138,C
263505.87492358935,C
263895.1103182425,C
264284.3457128956,D
264673.5811075487,C
265452.051896855,C
265841.2872915081,D
266237.0099427388,C
266626.24533739197,D
267008.9934754675,D
267398.22887012066,D
267787.46426477376,C
268183.18691600446,C
268565.93505408004,C
268955.17044873314,D
269740.12849461695,C
270122.8766326925,C
270512.11202734563,D
270901.3474219988,C
271679.818211305,C
272069.0536059582,D
272464.7762571889,C
272847.5243952644,C
273236.75978991756,C
273625.99518457067,D
274015.2305792238,C
274793.70136853005,C
275182.93676318316,D
275572.1721578363,C
275961.4075524894,C
276350.64294714254,C
276739.8783417957,D
277129.1137364488,C
277907.5845257551,C
278296.8199204082,D
278692.5425716389,C
279081.777966292,D
279464.5261043676,D
279853.7614990207,D
280242.99689367384,C
280638.71954490454,C
281021.46768298006,C
281410.7030776332,D
282195.661123517,C
282578.4092615926,C
282967.6446562457,D
283356.8800508988,C
284135.3508402051,C
284524.5862348582,D
284920.3088860889,C
285303.0570241645,D
285692.2924188176,D
286081.52781347075,D
286470.76320812386,D
287249.2339974301,C
287638.46939208324,D
288027.70478673634,C
288423.42743796704,C
288806.1755760426,C
289195.4109706957,D
289584.6463653489,C
289973.881760002,D
290363.1171546551,C
290953.4575032124,D
291342.6928978655,D
291731.92829251866,D
292121.16368717176,D
292510.3990818249,D
293477.00031188014,C
293866.2357065333,D
294255.4711011864,C
294651.1937524171,C
295033.9418904927,C
295423.1772851458,D
295812.4126797989,C
296208.1353310296,C
296590.8834691052,C
296980.1188637583,D
297369.35425841145,C
297758.58965306456,D
298154.31230429525,D
298537.0604423708,D
298932.78309360147,C
299704.7666263302,C
300094.0020209833,D
300483.2374156364,C
300878.9600668671,C
301261.7082049427,C
301650.9435995958,D
302040.17899424897,C
302429.4143889021,D
302818.6497835552,C
303408.99013211246,D
303798.2255267656,D
304187.4609214187,D
304576.69631607184,D
304965.93171072495,D
305932.5329407802,C
306321.7683354333,D
306711.0037300865,C
307106.72638131713,C
307489.4745193927,C
307878.7099140459,D
308267.945308699,C
309052.9033545828,D
309435.65149265836,D
309824.88688731147,C
310214.12228196464,D
310603.35767661774,D
310992.59307127085,D
311381.828465924,D
312160.29925523023,C
312549.5346498834,D
312945.25730111403,C
313717.2408338428,C
314106.4762284959,D
314502.1988797266,C
315274.18241245527,C
315663.4178071084,D
316059.14045833907,C
316441.88859641465,C
316831.12399106775,C
317220.3593857209,D
317609.594780374,C
318388.0655696803,C
318777.3009643334,D
319173.0236155641,C
319562.2590102172,D
319945.0071482928,D
320334.2425429459,D
320723.47793759906,C
321119.2005888297,C
321501.9487269053,C
321891.18412155844,D
322676.14216744225,C
323058.8903055178,C
323448.12570017093,D
323837.36109482404,C
324615.8318841303,C
325005.0672787834,D
325400.7899300141,C
325783.5380680897,C
326172.7734627428,C
326562.00885739597,D
326951.2442520491,C
327729.71504135535,C
