0.2
5760.0,A
6430.0,A
7600.0,A
8350.0,A
9520.0,A
10270.0,A
11440.0,A
12190.0,A
13360.0,A
14110.0,A
15280.0,A
16030.0,A
17200.0,A
17950.0,A
19120.0,A
19870.0,A
21040.0,A
21790.0,B
22960.0,B
23710.0,E
24880.0,E
26880.0,D
27550.0,D
28720.0,D
34560.0,E
35230.0,E
36400.0,E
37150.0,A
38320.0,A
39070.0,A
40240.0,A
40990.0,A
42160.0,A
42910.0,A
44080.0,A
44830.0,A
46000.0,A
46750.0,A
47920.0,A
48670.0,A
49840.0,A
50590.0,A
51760.0,A
52510.0,B
53680.0,B
54430.0,E
55600.0,E
56640.0,C#
57600.0,D
58270.0,D
58780.0,A
59470.0,D
60480.0,C#
61150.0,C#
64320.0,C#
65280.0,E
66175.0,E
66480.0,B
66940.0,E
67870.0,A
69055.0,E
69790.0,A
70525.0,E
71005.0,A
71485.0,D
71965.0,D
72460.0,A
72940.0,C
73405.0,D
73885.0,D
74380.0,A
74860.0,C
75325.0,D
75805.0,D
76300.0,A
76780.0,D
77245.0,E
77725.0,E
78220.0,B
78700.0,B
79165.0,D
79645.0,D
80140.0,A
80620.0,C
81085.0,D
81565.0,D
82060.0,A
82540.0,C
83005.0,D
83485.0,D
83980.0,A
84460.0,D
88075.0,E
88990.0,A
90160.0,A
90910.0,A
92080.0,A
92830.0,A
94000.0,A
94750.0,A
95920.0,A
96670.0,A
97840.0,A
98590.0,A
99760.0,A
100510.0,B
101680.0,B
102430.0,E
103600.0,E
104640.0,C#
105600.0,D
106270.0,D
106780.0,A
107470.0,D
108480.0,C#
109150.0,C#
112320.0,C#
113280.0,E
114175.0,E
114480.0,B
114940.0,E
115870.0,A
117055.0,E
117790.0,A
118525.0,E
119005.0,A
119485.0,D
119965.0,D
120460.0,A
120940.0,C
121405.0,D
121885.0,D
122380.0,A
122860.0,C
123325.0,D
123805.0,D
124300.0,A
124780.0,D
125245.0,E
125725.0,E
126220.0,B
126700.0,B
127165.0,D
127645.0,D
128140.0,A
128620.0,C
129085.0,D
129565.0,D
130060.0,A
130540.0,C
131005.0,D
131485.0,D
131980.0,A
132460.0,D
136075.0,E
136990.0,A
138160.0,A
138910.0,A
140080.0,A
140830.0,A
142000.0,A
142750.0,A
143920.0,A
144670.0,A
145840.0,A
146590.0,A
147760.0,A
148510.0,B
149680.0,B
150430.0,E
151600.0,E
152640.0,C#
153600.0,D
154270.0,D
154780.0,A
155470.0,D
156480.0,C#
157150.0,C#
160320.0,C#
161280.0,E
162175.0,E
162480.0,B
162940.0,E
163870.0,A
165055.0,E
165565.0,A
167040.0,A
167485.0,A
167965.0,E
168445.0,A
168925.0,E
169405.0,A
169885.0,E
170365.0,A
170845.0,E
171325.0,A
171805.0,E
172285.0,A
172765.0,E
173245.0,A
173725.0,E
174205.0,A
174685.0,E
175165.0,A
175645.0,E
176125.0,A
176605.0,E
177085.0,A
177565.0,E
178045.0,A
178525.0,E
179005.0,A
179485.0,E
179965.0,A
180445.0,E
180925.0,A
181405.0,E
181885.0,A
182365.0,E
182845.0,A
183325.0,E
183805.0,A
184285.0,E
184765.0,A
185245.0,E
185725.0,A
186205.0,E
186685.0,A
187165.0,E
187645.0,A
188125.0,E
188605.0,A
189085.0,E
189565.0,A
190045.0,E
190525.0,A
191005.0,E
191485.0,A
191965.0,E
